(n, d, k);[Gematria of ELS];Gematria WordTotal of ELS;ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(276880, 11, 4);[1, 200, 5, 2];208;ארהב;72629;(5, 16, 7, 2, 72629);ואכלת;2;(5, 16, 7, 7, 276880);ובשלת ואכלת במקום אשר יבחר יהוה אלהיך בו ופנית בבקר והלכת לאהליך
(302296, 11, 4);[1, 200, 5, 2];208;ארהב;79315;(5, 32, 44, 4, 79315);את;1;(5, 32, 44, 13, 302296);ויבא משה וידבר את כל דברי השירה הזאת באזני העם הוא והושע בן נון
(140865, 12, 4);[1, 200, 5, 2];208;ארהב;37127;(2, 40, 21, 12, 37127);ארון;1;(2, 40, 21, 38, 140865);ויבא את הארן אל המשכן וישם את פרכת המסך ויסך על ארון העדות כאשר צוה יהוה את משה
(177344, 12, 4);[1, 200, 5, 2];208;ארהב;46950;(3, 23, 22, 12, 46950);לא;2;(3, 23, 22, 46, 177344);ובקצרכם את קציר ארצכם לא תכלה פאת שדך בקצרך ולקט קצירך לא תלקט לעני ולגר תעזב אתם אני יהוה אלהיכם
(225912, 12, 4);[1, 200, 5, 2];208;ארהב;59572;(4, 22, 12, 5, 59572);לא;2;(4, 22, 12, 18, 225912);ויאמר אלהים אל בלעם לא תלך עמהם לא תאר את העם כי ברוך הוא
(245765, 12, 4);[1, 200, 5, 2];208;ארהב;64599;(4, 33, 51, 12, 64599);אל;1;(4, 33, 51, 40, 245765);דבר אל בני ישראל ואמרת אלהם כי אתם עברים את הירדן אל ארץ כנען
(607, 13, 4);[1, 200, 5, 2];208;ארהב;160;(1, 1, 14, 1, 160);ויאמר;3;(1, 1, 14, 3, 607);ויאמר אלהים יהי מארת ברקיע השמים להבדיל בין היום ובין הלילה והיו לאתת ולמועדים ולימים ושנים
(131166, 13, 4);[1, 200, 5, 2];208;ארהב;34636;(2, 35, 4, 11, 34636);אשר;1;(2, 35, 4, 34, 131166);ויאמר משה אל כל עדת בני ישראל לאמר זה הדבר אשר צוה יהוה לאמר
(163488, 13, 4);[1, 200, 5, 2];208;ארהב;43202;(3, 14, 40, 10, 43202);אתהן;1;(3, 14, 40, 39, 163488);וצוה הכהן וחלצו את האבנים אשר בהן הנגע והשליכו אתהן אל מחוץ לעיר אל מקום טמא
(228786, 13, 4);[1, 200, 5, 2];208;ארהב;60367;(4, 23, 26, 6, 60367);הלא;3;(4, 23, 26, 21, 228786);ויען בלעם ויאמר אל בלק הלא דברתי אליך לאמר כל אשר ידבר יהוה אתו אעשה
(285411, 13, 4);[1, 200, 5, 2];208;ארהב;74930;(5, 22, 27, 3, 74930);מצאה;3;(5, 22, 27, 9, 285411);כי בשדה מצאה צעקה הנער המארשה ואין מושיע לה
(18802, 14, 4);[1, 200, 5, 2];208;ארהב;5039;(1, 16, 10, 7, 5039);את;1;(1, 16, 10, 24, 18802);ויאמר לה מלאך יהוה הרבה ארבה את זרעך ולא יספר מרב
(28021, 14, 4);[1, 200, 5, 2];208;ארהב;7478;(1, 22, 17, 17, 7478);את;1;(1, 22, 17, 61, 28021);כי ברך אברכך והרבה ארבה את זרעך ככוכבי השמים וכחול אשר על שפת הים וירש זרעך את שער איביו
(78705, 14, 4);[1, 200, 5, 2];208;ארהב;20776;(2, 1, 16, 13, 20776);ואם;2;(2, 1, 16, 51, 78705);ויאמר בילדכן את העבריות וראיתן על האבנים אם בן הוא והמתן אתו ואם בת הוא וחיה
(90874, 14, 4);[1, 200, 5, 2];208;ארהב;23950;(2, 9, 23, 13, 23950);ארצה;1;(2, 9, 23, 42, 90874);ויט משה את מטהו על השמים ויהוה נתן קלת וברד ותהלך אש ארצה וימטר יהוה ברד על ארץ מצרים
(152659, 14, 4);[1, 200, 5, 2];208;ארהב;40286;(3, 8, 31, 21, 40286);כאשר;2;(3, 8, 31, 73, 152659);ויאמר משה אל אהרן ואל בניו בשלו את הבשר פתח אהל מועד ושם תאכלו אתו ואת הלחם אשר בסל המלאים כאשר צויתי לאמר אהרן ובניו יאכלהו
(217034, 14, 4);[1, 200, 5, 2];208;ארהב;57207;(4, 16, 33, 7, 57207);שאלה;2;(4, 16, 33, 22, 217034);וירדו הם וכל אשר להם חיים שאלה ותכס עליהם הארץ ויאבדו מתוך הקהל
(146078, 15, 4);[1, 200, 5, 2];208;ארהב;38519;(3, 4, 33, 8, 38519);אתה;1;(3, 4, 33, 24, 146078);וסמך את ידו על ראש החטאת ושחט אתה לחטאת במקום אשר ישחט את העלה
(175653, 15, 4);[1, 200, 5, 2];208;ארהב;46525;(3, 22, 22, 8, 46525);או;1;(3, 22, 22, 23, 175653);עורת או שבור או חרוץ או יבלת או גרב או ילפת לא תקריבו אלה ליהוה ואשה לא תתנו מהם על המזבח ליהוה
(196367, 15, 4);[1, 200, 5, 2];208;ארהב;51776;(4, 5, 21, 4, 51776);האשה;2;(4, 5, 21, 14, 196367);והשביע הכהן את האשה בשבעת האלה ואמר הכהן לאשה יתן יהוה אותך לאלה ולשבעה בתוך עמך בתת יהוה את ירכך נפלת ואת בטנך צבה
(226489, 15, 4);[1, 200, 5, 2];208;ארהב;59741;(4, 22, 23, 4, 59741);מלאך;3;(4, 22, 23, 14, 226489);ותרא האתון את מלאך יהוה נצב בדרך וחרבו שלופה בידו ותט האתון מן הדרך ותלך בשדה ויך בלעם את האתון להטתה הדרך
(242016, 15, 4);[1, 200, 5, 2];208;ארהב;63676;(4, 32, 1, 9, 63676);מאד;2;(4, 32, 1, 32, 242016);ומקנה רב היה לבני ראובן ולבני גד עצום מאד ויראו את ארץ יעזר ואת ארץ גלעד והנה המקום מקום מקנה
(21390, 16, 4);[1, 200, 5, 2];208;ארהב;5715;(1, 18, 19, 18, 5715);הביא;4;(1, 18, 19, 71, 21390);כי ידעתיו למען אשר יצוה את בניו ואת ביתו אחריו ושמרו דרך יהוה לעשות צדקה ומשפט למען הביא יהוה על אברהם את אשר דבר עליו
(27600, 16, 4);[1, 200, 5, 2];208;ארהב;7364;(1, 22, 10, 7, 7364);המאכלת;3;(1, 22, 10, 24, 27600);וישלח אברהם את ידו ויקח את המאכלת לשחט את בנו
(55086, 17, 4);[1, 200, 5, 2];208;ארהב;14659;(1, 37, 20, 5, 14659);באחד;2;(1, 37, 20, 23, 55086);ועתה לכו ונהרגהו ונשלכהו באחד הברות ואמרנו חיה רעה אכלתהו ונראה מה יהיו חלמתיו
(78524, 17, 4);[1, 200, 5, 2];208;ארהב;20731;(2, 1, 13, 3, 20731);את;1;(2, 1, 13, 12, 78524);ויעבדו מצרים את בני ישראל בפרך
(79740, 17, 4);[1, 200, 5, 2];208;ארהב;21046;(2, 2, 14, 11, 21046);כאשר;2;(2, 2, 14, 40, 79740);ויאמר מי שמך לאיש שר ושפט עלינו הלהרגני אתה אמר כאשר הרגת את המצרי ויירא משה ויאמר אכן נודע הדבר
(106989, 17, 4);[1, 200, 5, 2];208;ארהב;28255;(2, 20, 1, 3, 28255);את;1;(2, 20, 1, 11, 106989);וידבר אלהים את כל הדברים האלה לאמר
(125793, 17, 4);[1, 200, 5, 2];208;ארהב;33179;(2, 32, 1, 30, 33179);לא;2;(2, 32, 1, 105, 125793);וירא העם כי בשש משה לרדת מן ההר ויקהל העם על אהרן ויאמרו אליו קום עשה לנו אלהים אשר ילכו לפנינו כי זה משה האיש אשר העלנו מארץ מצרים לא ידענו מה היה לו
(160049, 17, 4);[1, 200, 5, 2];208;ארהב;42257;(3, 13, 38, 2, 42257);או;1;(3, 13, 38, 5, 160049);ואיש או אשה כי יהיה בעור בשרם בהרת בהרת לבנת
(164240, 17, 4);[1, 200, 5, 2];208;ארהב;43407;(3, 14, 56, 1, 43407);ולשאת;4;(3, 14, 56, 4, 164240);ולשאת ולספחת ולבהרת
(207027, 17, 4);[1, 200, 5, 2];208;ארהב;54547;(4, 11, 8, 6, 54547);או;1;(4, 11, 8, 22, 207027);שטו העם ולקטו וטחנו ברחים או דכו במדכה ובשלו בפרור ועשו אתו עגות והיה טעמו כטעם לשד השמן
(223061, 17, 4);[1, 200, 5, 2];208;ארהב;58806;(4, 20, 22, 3, 58806);ויבאו;4;(4, 20, 22, 13, 223061);ויסעו מקדש ויבאו בני ישראל כל העדה הר ההר
(250172, 17, 4);[1, 200, 5, 2];208;ארהב;65754;(5, 1, 5, 3, 65754);בארץ;2;(5, 1, 5, 11, 250172);בעבר הירדן בארץ מואב הואיל משה באר את התורה הזאת לאמר
(264234, 17, 4);[1, 200, 5, 2];208;ארהב;69364;(5, 8, 1, 19, 69364);לאבתיכם;2;(5, 8, 1, 78, 264234);כל המצוה אשר אנכי מצוך היום תשמרון לעשות למען תחיון ורביתם ובאתם וירשתם את הארץ אשר נשבע יהוה לאבתיכם
(268472, 17, 4);[1, 200, 5, 2];208;ארהב;70448;(5, 10, 21, 14, 70448);ראו;2;(5, 10, 21, 51, 268472);הוא תהלתך והוא אלהיך אשר עשה אתך את הגדלת ואת הנוראת האלה אשר ראו עיניך
(284279, 17, 4);[1, 200, 5, 2];208;ארהב;74625;(5, 22, 6, 12, 74625);אפרחים;1;(5, 22, 6, 35, 284279);כי יקרא קן צפור לפניך בדרך בכל עץ או על הארץ אפרחים או ביצים והאם רבצת על האפרחים או על הביצים לא תקח האם על הבנים
(297534, 17, 4);[1, 200, 5, 2];208;ארהב;78090;(5, 30, 8, 11, 78090);אנכי;1;(5, 30, 8, 40, 297534);ואתה תשוב ושמעת בקול יהוה ועשית את כל מצותיו אשר אנכי מצוך היום
(15921, 18, 4);[1, 200, 5, 2];208;ארהב;4272;(1, 13, 16, 7, 4272);אם;1;(1, 13, 16, 23, 15921);ושמתי את זרעך כעפר הארץ אשר אם יוכל איש למנות את עפר הארץ גם זרעך ימנה
(73526, 18, 4);[1, 200, 5, 2];208;ארהב;19433;(1, 47, 26, 9, 19433);אדמת;1;(1, 47, 26, 26, 73526);וישם אתה יוסף לחק עד היום הזה על אדמת מצרים לפרעה לחמש רק אדמת הכהנים לבדם לא היתה לפרעה
(132149, 18, 4);[1, 200, 5, 2];208;ארהב;34895;(2, 35, 25, 7, 34895);ויביאו;5;(2, 35, 25, 25, 132149);וכל אשה חכמת לב בידיה טוו ויביאו מטוה את התכלת ואת הארגמן את תולעת השני ואת השש
(142232, 18, 4);[1, 200, 5, 2];208;ארהב;37498;(3, 1, 12, 16, 37498);אשר;1;(3, 1, 12, 54, 142232);ונתח אתו לנתחיו ואת ראשו ואת פדרו וערך הכהן אתם על העצים אשר על האש אשר על המזבח
(225530, 18, 4);[1, 200, 5, 2];208;ארהב;59468;(4, 22, 5, 26, 59468);והוא;4;(4, 22, 5, 89, 225530);וישלח מלאכים אל בלעם בן בעור פתורה אשר על הנהר ארץ בני עמו לקרא לו לאמר הנה עם יצא ממצרים הנה כסה את עין הארץ והוא ישב ממלי
(227897, 18, 4);[1, 200, 5, 2];208;ארהב;60119;(4, 23, 6, 10, 60119);מואב;3;(4, 23, 6, 33, 227897);וישב אליו והנה נצב על עלתו הוא וכל שרי מואב
(242651, 18, 4);[1, 200, 5, 2];208;ארהב;63839;(4, 32, 13, 7, 63839);ארבעים;1;(4, 32, 13, 27, 242651);ויחר אף יהוה בישראל וינעם במדבר ארבעים שנה עד תם כל הדור העשה הרע בעיני יהוה
(250878, 18, 4);[1, 200, 5, 2];208;ארהב;65924;(5, 1, 17, 15, 65924);הוא;3;(5, 1, 17, 60, 250878);לא תכירו פנים במשפט כקטן כגדל תשמעון לא תגורו מפני איש כי המשפט לאלהים הוא והדבר אשר יקשה מכם תקרבון אלי ושמעתיו
(283494, 18, 4);[1, 200, 5, 2];208;ארהב;74406;(5, 21, 16, 7, 74406);אשר;1;(5, 21, 16, 23, 283494);והיה ביום הנחילו את בניו את אשר יהיה לו לא יוכל לבכר את בן האהובה על פני בן השנואה הבכר
(35536, 19, 4);[1, 200, 5, 2];208;ארהב;9451;(1, 26, 22, 4, 9451);באר;2;(1, 26, 22, 15, 35536);ויעתק משם ויחפר באר אחרת ולא רבו עליה ויקרא שמה רחבות ויאמר כי עתה הרחיב יהוה לנו ופרינו בארץ
(36083, 19, 4);[1, 200, 5, 2];208;ארהב;9586;(1, 26, 32, 10, 9586);אדות;1;(1, 26, 32, 35, 36083);ויהי ביום ההוא ויבאו עבדי יצחק ויגדו לו על אדות הבאר אשר חפרו ויאמרו לו מצאנו מים
(58458, 19, 4);[1, 200, 5, 2];208;ארהב;15538;(1, 39, 17, 5, 15538);לאמר;2;(1, 39, 17, 21, 58458);ותדבר אליו כדברים האלה לאמר בא אלי העבד העברי אשר הבאת לנו לצחק בי
(84411, 19, 4);[1, 200, 5, 2];208;ארהב;22268;(2, 5, 16, 12, 22268);וחטאת;4;(2, 5, 16, 49, 84411);תבן אין נתן לעבדיך ולבנים אמרים לנו עשו והנה עבדיך מכים וחטאת עמך
(84521, 19, 4);[1, 200, 5, 2];208;ארהב;22297;(2, 5, 19, 7, 22297);לאמר;2;(2, 5, 19, 25, 84521);ויראו שטרי בני ישראל אתם ברע לאמר לא תגרעו מלבניכם דבר יום ביומו
(112624, 19, 4);[1, 200, 5, 2];208;ארהב;29817;(2, 24, 3, 16, 29817);אחד;1;(2, 24, 3, 52, 112624);ויבא משה ויספר לעם את כל דברי יהוה ואת כל המשפטים ויען כל העם קול אחד ויאמרו כל הדברים אשר דבר יהוה נעשה
(174248, 19, 4);[1, 200, 5, 2];208;ארהב;46124;(3, 21, 18, 7, 46124);לא;2;(3, 21, 18, 17, 174248);כי כל איש אשר בו מום לא יקרב איש עור או פסח או חרם או שרוע
(175038, 19, 4);[1, 200, 5, 2];208;ארהב;46357;(3, 22, 10, 3, 46357);לא;2;(3, 22, 10, 7, 175038);וכל זר לא יאכל קדש תושב כהן ושכיר לא יאכל קדש
(202495, 19, 4);[1, 200, 5, 2];208;ארהב;53386;(4, 8, 3, 4, 53386);אל;1;(4, 8, 3, 11, 202495);ויעש כן אהרן אל מול פני המנורה העלה נרתיה כאשר צוה יהוה את משה
(279199, 19, 4);[1, 200, 5, 2];208;ארהב;73245;(5, 18, 2, 6, 73245);אחיו;1;(5, 18, 2, 18, 279199);ונחלה לא יהיה לו בקרב אחיו יהוה הוא נחלתו כאשר דבר לו
(76813, 20, 4);[1, 200, 5, 2];208;ארהב;20283;(1, 50, 4, 10, 20283);אם;1;(1, 50, 4, 37, 76813);ויעברו ימי בכיתו וידבר יוסף אל בית פרעה לאמר אם נא מצאתי חן בעיניכם דברו נא באזני פרעה לאמר
(117091, 20, 4);[1, 200, 5, 2];208;ארהב;30925;(2, 26, 36, 6, 30925);וארגמן;2;(2, 26, 36, 22, 117091);ועשית מסך לפתח האהל תכלת וארגמן ותולעת שני ושש משזר מעשה רקם
(183896, 20, 4);[1, 200, 5, 2];208;ארהב;48620;(3, 26, 33, 8, 48620);ארצכם;1;(3, 26, 33, 36, 183896);ואתכם אזרה בגוים והריקתי אחריכם חרב והיתה ארצכם שממה ועריכם יהיו חרבה
(197867, 20, 4);[1, 200, 5, 2];208;ארהב;52174;(4, 6, 18, 7, 52174);ראש;2;(4, 6, 18, 23, 197867);וגלח הנזיר פתח אהל מועד את ראש נזרו ולקח את שער ראש נזרו ונתן על האש אשר תחת זבח השלמים
(221083, 20, 4);[1, 200, 5, 2];208;ארהב;58279;(4, 19, 9, 19, 58279);חטאת;3;(4, 19, 9, 75, 221083);ואסף איש טהור את אפר הפרה והניח מחוץ למחנה במקום טהור והיתה לעדת בני ישראל למשמרת למי נדה חטאת הוא
(37963, 21, 4);[1, 200, 5, 2];208;ארהב;10089;(1, 27, 36, 9, 10089);את;1;(1, 27, 36, 33, 37963);ויאמר הכי קרא שמו יעקב ויעקבני זה פעמים את בכרתי לקח והנה עתה לקח ברכתי ויאמר הלא אצלת לי ברכה
(73561, 21, 4);[1, 200, 5, 2];208;ארהב;19441;(1, 47, 26, 17, 19441);לא;2;(1, 47, 26, 61, 73561);וישם אתה יוסף לחק עד היום הזה על אדמת מצרים לפרעה לחמש רק אדמת הכהנים לבדם לא היתה לפרעה
(88265, 21, 4);[1, 200, 5, 2];208;ארהב;23260;(2, 8, 5, 17, 23260);תשארנה;3;(2, 8, 5, 76, 88265);ויאמר משה לפרעה התפאר עלי למתי אעתיר לך ולעבדיך ולעמך להכרית הצפרדעים ממך ומבתיך רק ביאר תשארנה
(160049, 21, 4);[1, 200, 5, 2];208;ארהב;42257;(3, 13, 38, 2, 42257);או;1;(3, 13, 38, 5, 160049);ואיש או אשה כי יהיה בעור בשרם בהרת בהרת לבנת
(175635, 21, 4);[1, 200, 5, 2];208;ארהב;46519;(3, 22, 22, 2, 46519);או;1;(3, 22, 22, 5, 175635);עורת או שבור או חרוץ או יבלת או גרב או ילפת לא תקריבו אלה ליהוה ואשה לא תתנו מהם על המזבח ליהוה
(240400, 21, 4);[1, 200, 5, 2];208;ארהב;63260;(4, 31, 21, 6, 63260);הצבא;4;(4, 31, 21, 24, 240400);ויאמר אלעזר הכהן אל אנשי הצבא הבאים למלחמה זאת חקת התורה אשר צוה יהוה את משה
(291916, 21, 4);[1, 200, 5, 2];208;ארהב;76648;(5, 28, 10, 1, 76648);וראו;3;(5, 28, 10, 3, 291916);וראו כל עמי הארץ כי שם יהוה נקרא עליך ויראו ממך
(26707, 22, 4);[1, 200, 5, 2];208;ארהב;7127;(1, 21, 28, 6, 7127);הצאן;3;(1, 21, 28, 21, 26707);ויצב אברהם את שבע כבשת הצאן לבדהן
(45570, 22, 4);[1, 200, 5, 2];208;ארהב;12154;(1, 31, 38, 8, 12154);לא;2;(1, 31, 38, 29, 45570);זה עשרים שנה אנכי עמך רחליך ועזיך לא שכלו ואילי צאנך לא אכלתי
(76443, 22, 4);[1, 200, 5, 2];208;ארהב;20183;(1, 49, 30, 5, 20183);אשר;1;(1, 49, 30, 19, 76443);במערה אשר בשדה המכפלה אשר על פני ממרא בארץ כנען אשר קנה אברהם את השדה מאת עפרן החתי לאחזת קבר
(87109, 22, 4);[1, 200, 5, 2];208;ארהב;22966;(2, 7, 16, 4, 22966);אלהי;1;(2, 7, 16, 14, 87109);ואמרת אליו יהוה אלהי העברים שלחני אליך לאמר שלח את עמי ויעבדני במדבר והנה לא שמעת עד כה
(149887, 22, 4);[1, 200, 5, 2];208;ארהב;39541;(3, 7, 20, 2, 39541);אשר;1;(3, 7, 20, 6, 149887);והנפש אשר תאכל בשר מזבח השלמים אשר ליהוה וטמאתו עליו ונכרתה הנפש ההוא מעמיה
(221907, 22, 4);[1, 200, 5, 2];208;ארהב;58506;(4, 20, 1, 9, 58506);הראשון;3;(4, 20, 1, 32, 221907);ויבאו בני ישראל כל העדה מדבר צן בחדש הראשון וישב העם בקדש ותמת שם מרים ותקבר שם
(251665, 22, 4);[1, 200, 5, 2];208;ארהב;66120;(5, 1, 31, 3, 66120);ראית;2;(5, 1, 31, 11, 251665);ובמדבר אשר ראית אשר נשאך יהוה אלהיך כאשר ישא איש את בנו בכל הדרך אשר הלכתם עד באכם עד המקום הזה
(31723, 23, 4);[1, 200, 5, 2];208;ארהב;8471;(1, 24, 45, 19, 8471);נא;2;(1, 24, 45, 71, 31723);אני טרם אכלה לדבר אל לבי והנה רבקה יצאת וכדה על שכמה ותרד העינה ותשאב ואמר אליה השקיני נא
(43455, 23, 4);[1, 200, 5, 2];208;ארהב;11583;(1, 30, 40, 20, 11583);צאן;2;(1, 30, 40, 70, 43455);והכשבים הפריד יעקב ויתן פני הצאן אל עקד וכל חום בצאן לבן וישת לו עדרים לבדו ולא שתם על צאן לבן
(72044, 23, 4);[1, 200, 5, 2];208;ארהב;19047;(1, 47, 3, 14, 19047);אנחנו;1;(1, 47, 3, 49, 72044);ויאמר פרעה אל אחיו מה מעשיכם ויאמרו אל פרעה רעה צאן עבדיך גם אנחנו גם אבותינו
(129798, 23, 4);[1, 200, 5, 2];208;ארהב;34264;(2, 34, 13, 5, 34264);ואת;2;(2, 34, 13, 17, 129798);כי את מזבחתם תתצון ואת מצבתם תשברון ואת אשריו תכרתון
(174901, 23, 4);[1, 200, 5, 2];208;ארהב;46319;(3, 22, 6, 13, 46319);אם;1;(3, 22, 6, 40, 174901);נפש אשר תגע בו וטמאה עד הערב ולא יאכל מן הקדשים כי אם רחץ בשרו במים
(202405, 24, 4);[1, 200, 5, 2];208;ארהב;53362;(4, 7, 89, 23, 53362);אליו;1;(4, 7, 89, 81, 202405);ובבא משה אל אהל מועד לדבר אתו וישמע את הקול מדבר אליו מעל הכפרת אשר על ארן העדת מבין שני הכרבים וידבר אליו
(208960, 24, 4);[1, 200, 5, 2];208;ארהב;55066;(4, 12, 5, 8, 55066);ויקרא;5;(4, 12, 5, 33, 208960);וירד יהוה בעמוד ענן ויעמד פתח האהל ויקרא אהרן ומרים ויצאו שניהם
(239283, 24, 4);[1, 200, 5, 2];208;ארהב;62960;(4, 30, 15, 20, 62960);אתם;1;(4, 30, 15, 64, 239283);ואם החרש יחריש לה אישה מיום אל יום והקים את כל נדריה או את כל אסריה אשר עליה הקים אתם כי החרש לה ביום שמעו
(243029, 24, 4);[1, 200, 5, 2];208;ארהב;63936;(4, 32, 20, 9, 63936);אם;1;(4, 32, 20, 30, 243029);ויאמר אליהם משה אם תעשון את הדבר הזה אם תחלצו לפני יהוה למלחמה
(3655, 25, 4);[1, 200, 5, 2];208;ארהב;961;(1, 3, 15, 1, 961);ואיבה;2;(1, 3, 15, 2, 3655);ואיבה אשית בינך ובין האשה ובין זרעך ובין זרעה הוא ישופך ראש ואתה תשופנו עקב
(29103, 25, 4);[1, 200, 5, 2];208;ארהב;7772;(1, 23, 16, 12, 7772);באזני;2;(1, 23, 16, 46, 29103);וישמע אברהם אל עפרון וישקל אברהם לעפרן את הכסף אשר דבר באזני בני חת ארבע מאות שקל כסף עבר לסחר
(31201, 25, 4);[1, 200, 5, 2];208;ארהב;8331;(1, 24, 36, 6, 8331);לאדני;2;(1, 24, 36, 18, 31201);ותלד שרה אשת אדני בן לאדני אחרי זקנתה ויתן לו את כל אשר לו
(51840, 25, 4);[1, 200, 5, 2];208;ארהב;13816;(1, 35, 21, 5, 13816);מהלאה;4;(1, 35, 21, 20, 51840);ויסע ישראל ויט אהלה מהלאה למגדל עדר
(123918, 25, 4);[1, 200, 5, 2];208;ארהב;32678;(2, 30, 17, 5, 32678);לאמר;2;(2, 30, 17, 16, 123918);וידבר יהוה אל משה לאמר
(270398, 25, 4);[1, 200, 5, 2];208;ארהב;70937;(5, 11, 30, 15, 70937);אצל;1;(5, 11, 30, 58, 270398);הלא המה בעבר הירדן אחרי דרך מבוא השמש בארץ הכנעני הישב בערבה מול הגלגל אצל אלוני מרה
(298642, 25, 4);[1, 200, 5, 2];208;ארהב;78367;(5, 31, 5, 8, 78367);אשר;1;(5, 31, 5, 33, 298642);ונתנם יהוה לפניכם ועשיתם להם ככל המצוה אשר צויתי אתכם
(62708, 26, 4);[1, 200, 5, 2];208;ארהב;16652;(1, 41, 52, 9, 16652);בארץ;2;(1, 41, 52, 31, 62708);ואת שם השני קרא אפרים כי הפרני אלהים בארץ עניי
(67430, 26, 4);[1, 200, 5, 2];208;ארהב;17847;(1, 44, 8, 11, 17847);ואיך;2;(1, 44, 8, 44, 67430);הן כסף אשר מצאנו בפי אמתחתינו השיבנו אליך מארץ כנען ואיך נגנב מבית אדניך כסף או זהב
(104167, 26, 4);[1, 200, 5, 2];208;ארהב;27478;(2, 18, 1, 19, 27478);ישראל;4;(2, 18, 1, 68, 104167);וישמע יתרו כהן מדין חתן משה את כל אשר עשה אלהים למשה ולישראל עמו כי הוציא יהוה את ישראל ממצרים
(106878, 26, 4);[1, 200, 5, 2];208;ארהב;28225;(2, 19, 23, 18, 28225);את;1;(2, 19, 23, 57, 106878);ויאמר משה אל יהוה לא יוכל העם לעלת אל הר סיני כי אתה העדתה בנו לאמר הגבל את ההר וקדשתו
(211000, 26, 4);[1, 200, 5, 2];208;ארהב;55615;(4, 14, 2, 9, 55615);ויאמרו;3;(4, 14, 2, 30, 211000);וילנו על משה ועל אהרן כל בני ישראל ויאמרו אלהם כל העדה לו מתנו בארץ מצרים או במדבר הזה לו מתנו
(226297, 26, 4);[1, 200, 5, 2];208;ארהב;59687;(4, 22, 20, 2, 59687);אלהים;1;(4, 22, 20, 5, 226297);ויבא אלהים אל בלעם לילה ויאמר לו אם לקרא לך באו האנשים קום לך אתם ואך את הדבר אשר אדבר אליך אתו תעשה
(226602, 26, 4);[1, 200, 5, 2];208;ארהב;59769;(4, 22, 25, 1, 59769);ותרא;4;(4, 22, 25, 4, 226602);ותרא האתון את מלאך יהוה ותלחץ אל הקיר ותלחץ את רגל בלעם אל הקיר ויסף להכתה
(276865, 26, 4);[1, 200, 5, 2];208;ארהב;72626;(5, 16, 6, 19, 72626);צאתך;2;(5, 16, 6, 64, 276865);כי אם אל המקום אשר יבחר יהוה אלהיך לשכן שמו שם תזבח את הפסח בערב כבוא השמש מועד צאתך ממצרים
(283470, 26, 4);[1, 200, 5, 2];208;ארהב;74399;(5, 21, 15, 18, 74399);לשניאה;5;(5, 21, 15, 77, 283470);כי תהיין לאיש שתי נשים האחת אהובה והאחת שנואה וילדו לו בנים האהובה והשנואה והיה הבן הבכר לשניאה
(302499, 26, 4);[1, 200, 5, 2];208;ארהב;79372;(5, 32, 47, 15, 79372);האדמה;2;(5, 32, 47, 47, 302499);כי לא דבר רק הוא מכם כי הוא חייכם ובדבר הזה תאריכו ימים על האדמה אשר אתם עברים את הירדן שמה לרשתה
(303975, 26, 4);[1, 200, 5, 2];208;ארהב;79755;(5, 33, 26, 7, 79755);ובגאותו;4;(5, 33, 26, 27, 303975);אין כאל ישרון רכב שמים בעזרך ובגאותו שחקים
(14847, 27, 4);[1, 200, 5, 2];208;ארהב;3976;(1, 12, 14, 5, 3976);ויראו;4;(1, 12, 14, 22, 14847);ויהי כבוא אברם מצרימה ויראו המצרים את האשה כי יפה הוא מאד
(129838, 27, 4);[1, 200, 5, 2];208;ארהב;34274;(2, 34, 14, 5, 34274);אחר;1;(2, 34, 14, 14, 129838);כי לא תשתחוה לאל אחר כי יהוה קנא שמו אל קנא הוא
(160770, 27, 4);[1, 200, 5, 2];208;ארהב;42457;(3, 13, 52, 14, 42457);את;1;(3, 13, 52, 41, 160770);ושרף את הבגד או את השתי או את הערב בצמר או בפשתים או את כל כלי העור אשר יהיה בו הנגע כי צרעת ממארת הוא באש תשרף
(176330, 27, 4);[1, 200, 5, 2];208;ארהב;46703;(3, 23, 4, 8, 46703);אתם;1;(3, 23, 4, 29, 176330);אלה מועדי יהוה מקראי קדש אשר תקראו אתם במועדם
(187058, 27, 4);[1, 200, 5, 2];208;ארהב;49437;(4, 1, 20, 5, 49437);ישראל;4;(4, 1, 20, 20, 187058);ויהיו בני ראובן בכר ישראל תולדתם למשפחתם לבית אבתם במספר שמות לגלגלתם כל זכר מבן עשרים שנה ומעלה כל יצא צבא
(227888, 27, 4);[1, 200, 5, 2];208;ארהב;60116;(4, 23, 6, 7, 60116);הוא;3;(4, 23, 6, 24, 227888);וישב אליו והנה נצב על עלתו הוא וכל שרי מואב
(291898, 27, 4);[1, 200, 5, 2];208;ארהב;76645;(5, 28, 9, 14, 76645);אלהיך;1;(5, 28, 9, 45, 291898);יקימך יהוה לו לעם קדוש כאשר נשבע לך כי תשמר את מצות יהוה אלהיך והלכת בדרכיו
(20761, 28, 4);[1, 200, 5, 2];208;ארהב;5552;(1, 18, 6, 9, 5552);סאים;2;(1, 18, 6, 34, 20761);וימהר אברהם האהלה אל שרה ויאמר מהרי שלש סאים קמח סלת לושי ועשי עגות
