(n, d, k);[Gematria of ELS];Gematria WordTotal of ELS;ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(302567, 4, 4);[2, 5, 200, 1];208;ארהב;79391;(5, 32, 49, 4, 79391);העברים;3;(5, 32, 49, 10, 302567);עלה אל הר העברים הזה הר נבו אשר בארץ מואב אשר על פני ירחו וראה את ארץ כנען אשר אני נתן לבני ישראל לאחזה
(29178, 5, 4);[2, 5, 200, 1];208;ארהב;7792;(1, 23, 17, 12, 7792);בו;1;(1, 23, 17, 46, 29178);ויקם שדה עפרון אשר במכפלה אשר לפני ממרא השדה והמערה אשר בו וכל העץ אשר בשדה אשר בכל גבלו סביב
(40789, 5, 4);[2, 5, 200, 1];208;ארהב;10855;(1, 29, 20, 10, 10855);באהבתו;4;(1, 29, 20, 45, 40789);ויעבד יעקב ברחל שבע שנים ויהיו בעיניו כימים אחדים באהבתו אתה
(79310, 5, 4);[2, 5, 200, 1];208;ארהב;20931;(2, 2, 6, 12, 20931);העברים;3;(2, 2, 6, 49, 79310);ותפתח ותראהו את הילד והנה נער בכה ותחמל עליו ותאמר מילדי העברים זה
(85299, 5, 4);[2, 5, 200, 1];208;ארהב;22496;(2, 6, 9, 13, 22496);ומעבדה;4;(2, 6, 9, 43, 85299);וידבר משה כן אל בני ישראל ולא שמעו אל משה מקצר רוח ומעבדה קשה
(86991, 5, 4);[2, 5, 200, 1];208;ארהב;22933;(2, 7, 13, 8, 22933);דבר;2;(2, 7, 13, 27, 86991);ויחזק לב פרעה ולא שמע אלהם כאשר דבר יהוה
(88531, 5, 4);[2, 5, 200, 1];208;ארהב;23325;(2, 8, 11, 13, 23325);דבר;2;(2, 8, 11, 45, 88531);וירא פרעה כי היתה הרוחה והכבד את לבו ולא שמע אלהם כאשר דבר יהוה
(88794, 5, 4);[2, 5, 200, 1];208;ארהב;23396;(2, 8, 15, 15, 23396);דבר;2;(2, 8, 15, 57, 88794);ויאמרו החרטמם אל פרעה אצבע אלהים הוא ויחזק לב פרעה ולא שמע אלהם כאשר דבר יהוה
(91522, 5, 4);[2, 5, 200, 1];208;ארהב;24122;(2, 9, 35, 12, 24122);ביד;1;(2, 9, 35, 39, 91522);ויחזק לב פרעה ולא שלח את בני ישראל כאשר דבר יהוה ביד משה
(104588, 5, 4);[2, 5, 200, 1];208;ארהב;27590;(2, 18, 10, 3, 27590);ברוך;1;(2, 18, 10, 10, 104588);ויאמר יתרו ברוך יהוה אשר הציל אתכם מיד מצרים ומיד פרעה אשר הציל את העם מתחת יד מצרים
(184685, 5, 4);[2, 5, 200, 1];208;ארהב;48816;(3, 26, 46, 14, 48816);ביד;1;(3, 26, 46, 56, 184685);אלה החקים והמשפטים והתורת אשר נתן יהוה בינו ובין בני ישראל בהר סיני ביד משה
(205112, 5, 4);[2, 5, 200, 1];208;ארהב;54076;(4, 9, 23, 16, 54076);ביד;1;(4, 9, 23, 49, 205112);על פי יהוה יחנו ועל פי יהוה יסעו את משמרת יהוה שמרו על פי יהוה ביד משה
(235179, 5, 4);[2, 5, 200, 1];208;ארהב;61958;(4, 27, 23, 9, 61958);ביד;1;(4, 27, 23, 33, 235179);ויסמך את ידיו עליו ויצוהו כאשר דבר יהוה ביד משה
(281400, 5, 4);[2, 5, 200, 1];208;ארהב;73844;(5, 19, 20, 8, 73844);כדבר;3;(5, 19, 20, 36, 281400);והנשארים ישמעו ויראו ולא יספו לעשות עוד כדבר הרע הזה בקרבך
(298447, 5, 4);[2, 5, 200, 1];208;ארהב;78319;(5, 31, 2, 13, 78319);ולבוא;3;(5, 31, 2, 47, 298447);ויאמר אלהם בן מאה ועשרים שנה אנכי היום לא אוכל עוד לצאת ולבוא ויהוה אמר אלי לא תעבר את הירדן הזה
(3350, 6, 4);[2, 5, 200, 1];208;ארהב;878;(1, 3, 8, 16, 878);בתוך;1;(1, 3, 8, 65, 3350);וישמעו את קול יהוה אלהים מתהלך בגן לרוח היום ויתחבא האדם ואשתו מפני יהוה אלהים בתוך עץ הגן
(76118, 6, 4);[2, 5, 200, 1];208;ארהב;20097;(1, 49, 24, 9, 20097);יעקב;4;(1, 49, 24, 38, 76118);ותשב באיתן קשתו ויפזו זרעי ידיו מידי אביר יעקב משם רעה אבן ישראל
(79327, 6, 4);[2, 5, 200, 1];208;ארהב;20936;(2, 2, 7, 4, 20936);בת;1;(2, 2, 7, 12, 79327);ותאמר אחתו אל בת פרעה האלך וקראתי לך אשה מינקת מן העברית ותינק לך את הילד
(95865, 6, 4);[2, 5, 200, 1];208;ארהב;25294;(2, 12, 31, 16, 25294);עבדו;2;(2, 12, 31, 59, 95865);ויקרא למשה ולאהרן לילה ויאמר קומו צאו מתוך עמי גם אתם גם בני ישראל ולכו עבדו את יהוה כדברכם
(101616, 6, 4);[2, 5, 200, 1];208;ארהב;26797;(2, 16, 8, 3, 26797);בתת;1;(2, 16, 8, 9, 101616);ויאמר משה בתת יהוה לכם בערב בשר לאכל ולחם בבקר לשבע בשמע יהוה את תלנתיכם אשר אתם מלינם עליו ונחנו מה לא עלינו תלנתיכם כי על יהוה
(122469, 6, 4);[2, 5, 200, 1];208;ארהב;32308;(2, 29, 35, 3, 32308);ולבניו;3;(2, 29, 35, 13, 122469);ועשית לאהרן ולבניו ככה ככל אשר צויתי אתכה שבעת ימים תמלא ידם
(291282, 6, 4);[2, 5, 200, 1];208;ארהב;76477;(5, 27, 21, 2, 76477);שכב;3;(5, 27, 21, 7, 291282);ארור שכב עם כל בהמה ואמר כל העם אמן
(32998, 7, 4);[2, 5, 200, 1];208;ארהב;8798;(1, 25, 4, 10, 8798);בני;1;(1, 25, 4, 38, 32998);ובני מדין עיפה ועפר וחנך ואבידע ואלדעה כל אלה בני קטורה
(61376, 7, 4);[2, 5, 200, 1];208;ארהב;16290;(1, 41, 27, 1, 16290);ושבע;3;(1, 41, 27, 3, 61376);ושבע הפרות הרקות והרעת העלת אחריהן שבע שנים הנה ושבע השבלים הרקות שדפות הקדים יהיו שבע שני רעב
(216570, 7, 4);[2, 5, 200, 1];208;ארהב;57085;(4, 16, 26, 1, 57085);וידבר;4;(4, 16, 26, 4, 216570);וידבר אל העדה לאמר סורו נא מעל אהלי האנשים הרשעים האלה ואל תגעו בכל אשר להם פן תספו בכל חטאתם
(285665, 7, 4);[2, 5, 200, 1];208;ארהב;75002;(5, 23, 4, 4, 75002);ומואבי;5;(5, 23, 4, 15, 285665);לא יבא עמוני ומואבי בקהל יהוה גם דור עשירי לא יבא להם בקהל יהוה עד עולם
(302567, 7, 4);[2, 5, 200, 1];208;ארהב;79391;(5, 32, 49, 4, 79391);העברים;3;(5, 32, 49, 10, 302567);עלה אל הר העברים הזה הר נבו אשר בארץ מואב אשר על פני ירחו וראה את ארץ כנען אשר אני נתן לבני ישראל לאחזה
(78660, 8, 4);[2, 5, 200, 1];208;ארהב;20765;(2, 1, 16, 2, 20765);בילדכן;1;(2, 1, 16, 6, 78660);ויאמר בילדכן את העבריות וראיתן על האבנים אם בן הוא והמתן אתו ואם בת הוא וחיה
(108758, 8, 4);[2, 5, 200, 1];208;ארהב;28738;(2, 21, 18, 2, 28738);יריבן;4;(2, 21, 18, 7, 108758);וכי יריבן אנשים והכה איש את רעהו באבן או באגרף ולא ימות ונפל למשכב
(134501, 8, 4);[2, 5, 200, 1];208;ארהב;35479;(2, 36, 34, 6, 35479);טבעתם;2;(2, 36, 34, 20, 134501);ואת הקרשים צפה זהב ואת טבעתם עשה זהב בתים לבריחם ויצף את הבריחם זהב
(195023, 8, 4);[2, 5, 200, 1];208;ארהב;51413;(4, 4, 45, 13, 51413);ביד;1;(4, 4, 45, 43, 195023);אלה פקודי משפחת בני מררי אשר פקד משה ואהרן על פי יהוה ביד משה
(231236, 8, 4);[2, 5, 200, 1];208;ארהב;61014;(4, 26, 4, 10, 61014);ובני;2;(4, 26, 4, 34, 231236);מבן עשרים שנה ומעלה כאשר צוה יהוה את משה ובני ישראל היצאים מארץ מצרים
(54865, 9, 4);[2, 5, 200, 1];208;ארהב;14605;(1, 37, 15, 5, 14605);בשדה;1;(1, 37, 15, 18, 54865);וימצאהו איש והנה תעה בשדה וישאלהו האיש לאמר מה תבקש
(112048, 9, 4);[2, 5, 200, 1];208;ארהב;29663;(2, 23, 25, 1, 29663);ועבדתם;3;(2, 23, 25, 3, 112048);ועבדתם את יהוה אלהיכם וברך את לחמך ואת מימיך והסרתי מחלה מקרבך
(114241, 9, 4);[2, 5, 200, 1];208;ארהב;30232;(2, 25, 20, 18, 30232);הכרבים;4;(2, 25, 20, 76, 114241);והיו הכרבים פרשי כנפים למעלה סככים בכנפיהם על הכפרת ופניהם איש אל אחיו אל הכפרת יהיו פני הכרבים
(182698, 9, 4);[2, 5, 200, 1];208;ארהב;48333;(3, 26, 9, 5, 48333);והרביתי;4;(3, 26, 9, 26, 182698);ופניתי אליכם והפריתי אתכם והרביתי אתכם והקימתי את בריתי אתכם
(202326, 9, 4);[2, 5, 200, 1];208;ארהב;53340;(4, 7, 89, 1, 53340);ובבא;2;(4, 7, 89, 2, 202326);ובבא משה אל אהל מועד לדבר אתו וישמע את הקול מדבר אליו מעל הכפרת אשר על ארן העדת מבין שני הכרבים וידבר אליו
(212163, 9, 4);[2, 5, 200, 1];208;ארהב;55930;(4, 14, 24, 1, 55930);ועבדי;3;(4, 14, 24, 3, 212163);ועבדי כלב עקב היתה רוח אחרת עמו וימלא אחרי והביאתיו אל הארץ אשר בא שמה וזרעו יורשנה
(33710, 10, 4);[2, 5, 200, 1];208;ארהב;8980;(1, 25, 20, 6, 8980);בקחתו;1;(1, 25, 20, 20, 33710);ויהי יצחק בן ארבעים שנה בקחתו את רבקה בת בתואל הארמי מפדן ארם אחות לבן הארמי לו לאשה
(33718, 10, 4);[2, 5, 200, 1];208;ארהב;8982;(1, 25, 20, 8, 8982);רבקה;2;(1, 25, 20, 28, 33718);ויהי יצחק בן ארבעים שנה בקחתו את רבקה בת בתואל הארמי מפדן ארם אחות לבן הארמי לו לאשה
(39558, 10, 4);[2, 5, 200, 1];208;ארהב;10519;(1, 28, 18, 3, 10519);בבקר;1;(1, 28, 18, 10, 39558);וישכם יעקב בבקר ויקח את האבן אשר שם מראשתיו וישם אתה מצבה ויצק שמן על ראשה
(58350, 10, 4);[2, 5, 200, 1];208;ארהב;15512;(1, 39, 14, 19, 15512);בקול;1;(1, 39, 14, 68, 58350);ותקרא לאנשי ביתה ותאמר להם לאמר ראו הביא לנו איש עברי לצחק בנו בא אלי לשכב עמי ואקרא בקול גדול
(65969, 10, 4);[2, 5, 200, 1];208;ארהב;17494;(1, 43, 16, 21, 17494);בצהרים;1;(1, 43, 16, 78, 65969);וירא יוסף אתם את בנימין ויאמר לאשר על ביתו הבא את האנשים הביתה וטבח טבח והכן כי אתי יאכלו האנשים בצהרים
(91613, 10, 4);[2, 5, 200, 1];208;ארהב;24148;(2, 10, 2, 5, 24148);ובן;2;(2, 10, 2, 19, 91613);ולמען תספר באזני בנך ובן בנך את אשר התעללתי במצרים ואת אתתי אשר שמתי בם וידעתם כי אני יהוה
(106353, 10, 4);[2, 5, 200, 1];208;ארהב;28079;(2, 19, 13, 17, 28079);במשך;1;(2, 19, 13, 46, 106353);לא תגע בו יד כי סקול יסקל או ירה יירה אם בהמה אם איש לא יחיה במשך היבל המה יעלו בהר
(160286, 10, 4);[2, 5, 200, 1];208;ארהב;42321;(3, 13, 43, 11, 42321);בגבחתו;1;(3, 13, 43, 41, 160286);וראה אתו הכהן והנה שאת הנגע לבנה אדמדמת בקרחתו או בגבחתו כמראה צרעת עור בשר
(165568, 10, 4);[2, 5, 200, 1];208;ארהב;43773;(3, 15, 26, 9, 43773);כמשכב;5;(3, 15, 26, 32, 165568);כל המשכב אשר תשכב עליו כל ימי זובה כמשכב נדתה יהיה לה וכל הכלי אשר תשב עליו טמא יהיה כטמאת נדתה
(190302, 10, 4);[2, 5, 200, 1];208;ארהב;50213;(4, 3, 1, 10, 50213);בהר;1;(4, 3, 1, 34, 190302);ואלה תולדת אהרן ומשה ביום דבר יהוה את משה בהר סיני
(214091, 10, 4);[2, 5, 200, 1];208;ארהב;56437;(4, 15, 19, 2, 56437);באכלכם;1;(4, 15, 19, 5, 214091);והיה באכלכם מלחם הארץ תרימו תרומה ליהוה
(230391, 10, 4);[2, 5, 200, 1];208;ארהב;60788;(4, 25, 5, 10, 60788);לבעל;2;(4, 25, 5, 40, 230391);ויאמר משה אל שפטי ישראל הרגו איש אנשיו הנצמדים לבעל פעור
(251986, 10, 4);[2, 5, 200, 1];208;ארהב;66204;(5, 1, 37, 2, 66204);בי;1;(5, 1, 37, 3, 251986);גם בי התאנף יהוה בגללכם לאמר גם אתה לא תבא שם
(262107, 10, 4);[2, 5, 200, 1];208;ארהב;68835;(5, 6, 18, 9, 68835);ובאת;2;(5, 6, 18, 35, 262107);ועשית הישר והטוב בעיני יהוה למען ייטב לך ובאת וירשת את הארץ הטבה אשר נשבע יהוה לאבתיך
(265586, 10, 4);[2, 5, 200, 1];208;ארהב;69709;(5, 9, 4, 17, 69709);וברשעת;2;(5, 9, 4, 69, 265586);אל תאמר בלבבך בהדף יהוה אלהיך אתם מלפניך לאמר בצדקתי הביאני יהוה לרשת את הארץ הזאת וברשעת הגוים האלה יהוה מורישם מפניך
(296801, 10, 4);[2, 5, 200, 1];208;ארהב;77907;(5, 29, 24, 6, 77907);ברית;1;(5, 29, 24, 17, 296801);ואמרו על אשר עזבו את ברית יהוה אלהי אבתם אשר כרת עמם בהוציאו אתם מארץ מצרים
(29035, 11, 4);[2, 5, 200, 1];208;ארהב;7754;(1, 23, 15, 8, 7754);ביני;1;(1, 23, 15, 26, 29035);אדני שמעני ארץ ארבע מאת שקל כסף ביני ובינך מה הוא ואת מתך קבר
(59333, 11, 4);[2, 5, 200, 1];208;ארהב;15765;(1, 40, 10, 8, 15765);הבשילו;2;(1, 40, 10, 32, 59333);ובגפן שלשה שריגם והוא כפרחת עלתה נצה הבשילו אשכלתיה ענבים
(95508, 11, 4);[2, 5, 200, 1];208;ארהב;25199;(2, 12, 26, 5, 25199);בניכם;1;(2, 12, 26, 17, 95508);והיה כי יאמרו אליכם בניכם מה העבדה הזאת לכם
(157831, 11, 4);[2, 5, 200, 1];208;ארהב;41657;(3, 12, 6, 8, 41657);כבש;2;(3, 12, 6, 27, 157831);ובמלאת ימי טהרה לבן או לבת תביא כבש בן שנתו לעלה ובן יונה או תר לחטאת אל פתח אהל מועד אל הכהן
(177422, 11, 4);[2, 5, 200, 1];208;ארהב;46971;(3, 23, 24, 8, 46971);באחד;1;(3, 23, 24, 28, 177422);דבר אל בני ישראל לאמר בחדש השביעי באחד לחדש יהיה לכם שבתון זכרון תרועה מקרא קדש
(285890, 11, 4);[2, 5, 200, 1];208;ארהב;75063;(5, 23, 8, 2, 75063);תתעב;4;(5, 23, 8, 6, 285890);לא תתעב אדמי כי אחיך הוא לא תתעב מצרי כי גר היית בארצו
(12107, 12, 4);[2, 5, 200, 1];208;ארהב;3250;(1, 10, 15, 5, 3250);בכרו;1;(1, 10, 15, 15, 12107);וכנען ילד את צידן בכרו ואת חת
(64867, 12, 4);[2, 5, 200, 1];208;ארהב;17210;(1, 42, 36, 12, 17210);בנימן;1;(1, 42, 36, 50, 64867);ויאמר אלהם יעקב אביהם אתי שכלתם יוסף איננו ושמעון איננו ואת בנימן תקחו עלי היו כלנה
(78329, 12, 4);[2, 5, 200, 1];208;ארהב;20681;(2, 1, 9, 8, 20681);רב;2;(2, 1, 9, 25, 78329);ויאמר אל עמו הנה עם בני ישראל רב ועצום ממנו
(122297, 12, 4);[2, 5, 200, 1];208;ארהב;32258;(2, 29, 31, 8, 32258);במקם;1;(2, 29, 31, 27, 122297);ואת איל המלאים תקח ובשלת את בשרו במקם קדש
(141607, 12, 4);[2, 5, 200, 1];208;ארהב;37329;(3, 1, 1, 4, 37329);וידבר;4;(3, 1, 1, 14, 141607);ויקרא אל משה וידבר יהוה אליו מאהל מועד לאמר
(142258, 12, 4);[2, 5, 200, 1];208;ארהב;37504;(3, 1, 13, 4, 37504);במים;1;(3, 1, 13, 17, 142258);והקרב והכרעים ירחץ במים והקריב הכהן את הכל והקטיר המזבחה עלה הוא אשה ריח ניחח ליהוה
(146042, 12, 4);[2, 5, 200, 1];208;ארהב;38509;(3, 4, 32, 6, 38509);נקבה;3;(3, 4, 32, 23, 146042);ואם כבש יביא קרבנו לחטאת נקבה תמימה יביאנה
(159250, 12, 4);[2, 5, 200, 1];208;ארהב;42038;(3, 13, 24, 15, 42038);לבנה;2;(3, 13, 24, 53, 159250);או בשר כי יהיה בערו מכות אש והיתה מחית המכוה בהרת לבנה אדמדמת או לבנה
(174217, 12, 4);[2, 5, 200, 1];208;ארהב;46114;(3, 21, 17, 13, 46114);יקרב;4;(3, 21, 17, 44, 174217);דבר אל אהרן לאמר איש מזרעך לדרתם אשר יהיה בו מום לא יקרב להקריב לחם אלהיו
(177835, 12, 4);[2, 5, 200, 1];208;ארהב;47076;(3, 23, 32, 15, 47076);שבתכם;2;(3, 23, 32, 58, 177835);שבת שבתון הוא לכם ועניתם את נפשתיכם בתשעה לחדש בערב מערב עד ערב תשבתו שבתכם
(179578, 12, 4);[2, 5, 200, 1];208;ארהב;47526;(3, 25, 1, 1, 47526);וידבר;4;(3, 25, 1, 4, 179578);וידבר יהוה אל משה בהר סיני לאמר
(213625, 12, 4);[2, 5, 200, 1];208;ארהב;56310;(4, 15, 7, 5, 56310);תקריב;5;(4, 15, 7, 22, 213625);ויין לנסך שלשית ההין תקריב ריח ניחח ליהוה
(229530, 12, 4);[2, 5, 200, 1];208;ארהב;60562;(4, 24, 11, 8, 60562);אכבדך;3;(4, 24, 11, 27, 229530);ועתה ברח לך אל מקומך אמרתי כבד אכבדך והנה מנעך יהוה מכבוד
(246435, 12, 4);[2, 5, 200, 1];208;ארהב;64771;(4, 34, 7, 4, 64771);גבול;2;(4, 34, 7, 12, 246435);וזה יהיה לכם גבול צפון מן הים הגדל תתאו לכם הר ההר
(272320, 12, 4);[2, 5, 200, 1];208;ארהב;71424;(5, 12, 28, 19, 71424);הטוב;4;(5, 12, 28, 70, 272320);שמר ושמעת את כל הדברים האלה אשר אנכי מצוך למען ייטב לך ולבניך אחריך עד עולם כי תעשה הטוב והישר בעיני יהוה אלהיך
(281584, 12, 4);[2, 5, 200, 1];208;ארהב;73896;(5, 20, 3, 6, 73896);קרבים;3;(5, 20, 3, 22, 281584);ואמר אלהם שמע ישראל אתם קרבים היום למלחמה על איביכם אל ירך לבבכם אל תיראו ואל תחפזו ואל תערצו מפניהם
(286925, 12, 4);[2, 5, 200, 1];208;ארהב;75347;(5, 24, 3, 11, 75347);מביתו;2;(5, 24, 3, 44, 286925);ושנאה האיש האחרון וכתב לה ספר כריתת ונתן בידה ושלחה מביתו או כי ימות האיש האחרון אשר לקחה לו לאשה
(299453, 12, 4);[2, 5, 200, 1];208;ארהב;78579;(5, 31, 16, 21, 78579);בקרבו;1;(5, 31, 16, 67, 299453);ויאמר יהוה אל משה הנך שכב עם אבתיך וקם העם הזה וזנה אחרי אלהי נכר הארץ אשר הוא בא שמה בקרבו ועזבני והפר את בריתי אשר כרתי אתו
(34837, 13, 4);[2, 5, 200, 1];208;ארהב;9272;(1, 26, 8, 11, 9272);בעד;1;(1, 26, 8, 40, 34837);ויהי כי ארכו לו שם הימים וישקף אבימלך מלך פלשתים בעד החלון וירא והנה יצחק מצחק את רבקה אשתו
(35710, 13, 4);[2, 5, 200, 1];208;ארהב;9495;(1, 26, 25, 3, 9495);מזבח;3;(1, 26, 25, 9, 35710);ויבן שם מזבח ויקרא בשם יהוה ויט שם אהלו ויכרו שם עבדי יצחק באר
(39658, 13, 4);[2, 5, 200, 1];208;ארהב;10546;(1, 28, 20, 2, 10546);יעקב;4;(1, 28, 20, 8, 39658);וידר יעקב נדר לאמר אם יהיה אלהים עמדי ושמרני בדרך הזה אשר אנכי הולך ונתן לי לחם לאכל ובגד ללבש
(61821, 13, 4);[2, 5, 200, 1];208;ארהב;16407;(1, 41, 35, 15, 16407);בערים;1;(1, 41, 35, 52, 61821);ויקבצו את כל אכל השנים הטבות הבאת האלה ויצברו בר תחת יד פרעה אכל בערים ושמרו
(157177, 13, 4);[2, 5, 200, 1];208;ארהב;41481;(3, 11, 40, 11, 41481);יכבס;3;(3, 11, 40, 45, 157177);והאכל מנבלתה יכבס בגדיו וטמא עד הערב והנשא את נבלתה יכבס בגדיו וטמא עד הערב
(223060, 13, 4);[2, 5, 200, 1];208;ארהב;58806;(4, 20, 22, 3, 58806);ויבאו;3;(4, 20, 22, 12, 223060);ויסעו מקדש ויבאו בני ישראל כל העדה הר ההר
(34713, 14, 4);[2, 5, 200, 1];208;ארהב;9240;(1, 26, 6, 3, 9240);בגרר;1;(1, 26, 6, 9, 34713);וישב יצחק בגרר
(45098, 14, 4);[2, 5, 200, 1];208;ארהב;12021;(1, 31, 30, 8, 12021);אביך;2;(1, 31, 30, 29, 45098);ועתה הלך הלכת כי נכסף נכספתה לבית אביך למה גנבת את אלהי
(46681, 14, 4);[2, 5, 200, 1];208;ארהב;12442;(1, 32, 5, 13, 12442);לבן;2;(1, 32, 5, 45, 46681);ויצו אתם לאמר כה תאמרון לאדני לעשו כה אמר עבדך יעקב עם לבן גרתי ואחר עד עתה
(126952, 14, 4);[2, 5, 200, 1];208;ארהב;33481;(2, 32, 21, 11, 33481);הבאת;2;(2, 32, 21, 31, 126952);ויאמר משה אל אהרן מה עשה לך העם הזה כי הבאת עליו חטאה גדלה
(130623, 14, 4);[2, 5, 200, 1];208;ארהב;34483;(2, 34, 29, 9, 34483);ביד;1;(2, 34, 29, 30, 130623);ויהי ברדת משה מהר סיני ושני לחת העדת ביד משה ברדתו מן ההר ומשה לא ידע כי קרן עור פניו בדברו אתו
(158145, 14, 4);[2, 5, 200, 1];208;ארהב;41745;(3, 13, 3, 8, 41745);בנגע;1;(3, 13, 3, 27, 158145);וראה הכהן את הנגע בעור הבשר ושער בנגע הפך לבן ומראה הנגע עמק מעור בשרו נגע צרעת הוא וראהו הכהן וטמא אתו
(161295, 14, 4);[2, 5, 200, 1];208;ארהב;42611;(3, 14, 2, 7, 42611);והובא;4;(3, 14, 2, 29, 161295);זאת תהיה תורת המצרע ביום טהרתו והובא אל הכהן
(195426, 14, 4);[2, 5, 200, 1];208;ארהב;51522;(4, 5, 4, 17, 51522);בני;1;(4, 5, 4, 58, 195426);ויעשו כן בני ישראל וישלחו אותם אל מחוץ למחנה כאשר דבר יהוה אל משה כן עשו בני ישראל
(203376, 14, 4);[2, 5, 200, 1];208;ארהב;53620;(4, 8, 19, 26, 53620);בגשת;1;(4, 8, 19, 101, 203376);ואתנה את הלוים נתנים לאהרן ולבניו מתוך בני ישראל לעבד את עבדת בני ישראל באהל מועד ולכפר על בני ישראל ולא יהיה בבני ישראל נגף בגשת בני ישראל אל הקדש
(240161, 14, 4);[2, 5, 200, 1];208;ארהב;63196;(4, 31, 16, 12, 63196);דבר;2;(4, 31, 16, 41, 240161);הן הנה היו לבני ישראל בדבר בלעם למסר מעל ביהוה על דבר פעור ותהי המגפה בעדת יהוה
(252642, 14, 4);[2, 5, 200, 1];208;ארהב;66373;(5, 2, 4, 7, 66373);בגבול;3;(5, 2, 4, 23, 252642);ואת העם צו לאמר אתם עברים בגבול אחיכם בני עשו הישבים בשעיר וייראו מכם ונשמרתם מאד
(55633, 15, 4);[2, 5, 200, 1];208;ארהב;14791;(1, 37, 29, 1, 14791);וישב;4;(1, 37, 29, 4, 55633);וישב ראובן אל הבור והנה אין יוסף בבור ויקרע את בגדיו
(177418, 15, 4);[2, 5, 200, 1];208;ארהב;46970;(3, 23, 24, 7, 46970);השביעי;3;(3, 23, 24, 24, 177418);דבר אל בני ישראל לאמר בחדש השביעי באחד לחדש יהיה לכם שבתון זכרון תרועה מקרא קדש
(182144, 15, 4);[2, 5, 200, 1];208;ארהב;48199;(3, 25, 52, 12, 48199);ישיב;4;(3, 25, 52, 41, 182144);ואם מעט נשאר בשנים עד שנת היבל וחשב לו כפי שניו ישיב את גאלתו
(212997, 15, 4);[2, 5, 200, 1];208;ארהב;56149;(4, 14, 39, 8, 56149);בני;1;(4, 14, 39, 25, 212997);וידבר משה את הדברים האלה אל כל בני ישראל ויתאבלו העם מאד
(228955, 15, 4);[2, 5, 200, 1];208;ארהב;60415;(4, 23, 29, 12, 60415);בזה;1;(4, 23, 29, 38, 228955);ויאמר בלעם אל בלק בנה לי בזה שבעה מזבחת והכן לי בזה שבעה פרים ושבעה אילם
(233039, 15, 4);[2, 5, 200, 1];208;ארהב;61407;(4, 26, 45, 5, 61407);החברי;3;(4, 26, 45, 21, 233039);לבני בריעה לחבר משפחת החברי למלכיאל משפחת המלכיאלי
(254431, 15, 4);[2, 5, 200, 1];208;ארהב;66844;(5, 2, 36, 16, 66844);שגבה;3;(5, 2, 36, 56, 254431);מערער אשר על שפת נחל ארנן והעיר אשר בנחל ועד הגלעד לא היתה קריה אשר שגבה ממנו את הכל נתן יהוה אלהינו לפנינו
(268411, 15, 4);[2, 5, 200, 1];208;ארהב;70432;(5, 10, 20, 8, 70432);תדבק;3;(5, 10, 20, 28, 268411);את יהוה אלהיך תירא אתו תעבד ובו תדבק ובשמו תשבע
(284226, 15, 4);[2, 5, 200, 1];208;ארהב;74608;(5, 22, 5, 13, 74608);תועבת;4;(5, 22, 5, 40, 284226);לא יהיה כלי גבר על אשה ולא ילבש גבר שמלת אשה כי תועבת יהוה אלהיך כל עשה אלה
(18030, 16, 4);[2, 5, 200, 1];208;ארהב;4834;(1, 15, 15, 8, 4834);טובה;3;(1, 15, 15, 32, 18030);ואתה תבוא אל אבתיך בשלום תקבר בשיבה טובה
(87175, 16, 4);[2, 5, 200, 1];208;ארהב;22984;(2, 7, 17, 4, 22984);בזאת;1;(2, 7, 17, 10, 87175);כה אמר יהוה בזאת תדע כי אני יהוה הנה אנכי מכה במטה אשר בידי על המים אשר ביאר ונהפכו לדם
(203194, 16, 4);[2, 5, 200, 1];208;ארהב;53574;(4, 8, 17, 5, 53574);בבני;1;(4, 8, 17, 11, 203194);כי לי כל בכור בבני ישראל באדם ובבהמה ביום הכתי כל בכור בארץ מצרים הקדשתי אתם לי
(219898, 16, 4);[2, 5, 200, 1];208;ארהב;57969;(4, 18, 20, 17, 57969);בני;1;(4, 18, 20, 61, 219898);ויאמר יהוה אל אהרן בארצם לא תנחל וחלק לא יהיה לך בתוכם אני חלקך ונחלתך בתוך בני ישראל
(267517, 16, 4);[2, 5, 200, 1];208;ארהב;70199;(5, 10, 4, 16, 70199);ביום;1;(5, 10, 4, 60, 267517);ויכתב על הלחת כמכתב הראשון את עשרת הדברים אשר דבר יהוה אליכם בהר מתוך האש ביום הקהל ויתנם יהוה אלי
(280522, 16, 4);[2, 5, 200, 1];208;ארהב;73602;(5, 19, 5, 10, 73602);בגרזן;1;(5, 19, 5, 34, 280522);ואשר יבא את רעהו ביער לחטב עצים ונדחה ידו בגרזן לכרת העץ ונשל הברזל מן העץ ומצא את רעהו ומת הוא ינוס אל אחת הערים האלה וחי
(290727, 16, 4);[2, 5, 200, 1];208;ארהב;76328;(5, 27, 8, 3, 76328);האבנים;3;(5, 27, 8, 10, 290727);וכתבת על האבנים את כל דברי התורה הזאת באר היטב
(4742, 17, 4);[2, 5, 200, 1];208;ארהב;1259;(1, 4, 12, 13, 1259);בארץ;1;(1, 4, 12, 35, 4742);כי תעבד את האדמה לא תסף תת כחה לך נע ונד תהיה בארץ
